action,total_yield,cash,trades,parameters,global
CRS,"1,10731691007",1107.31691007,"{'2024-07-25': {'gain': 1.10731691, 'date': datetime.date(2024, 7, 22), 'type': 'TP'}}","[{'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.28, 'before_earning': 5, 'further_day': 5}]","{'trade': 1, 'duree': 3, 'plus': 1, 'yield': 1.10731691}"
CRSR,,,,,
CRSR,,,,,
CRSR,,,,,
CRSR,,,,,
CRSR,,,,,
CRSR,,,,,
CRTO,,,,,
CRTO,,,,,
CRTO,,,,,
CRTO,,,,,
CRTO,"1,1432026834500002",1143.2026834500002,"{'2024-05-02': {'gain': 1.14320268, 'date': datetime.date(2024, 5, 1), 'type': 'TP'}}","[{'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 5}]","{'trade': 1, 'duree': 1, 'plus': 1, 'yield': 1.14320268}"
CRTO,,,,,
CRUS,,,,,
CRUS,,,,,
CRUS,,,,,
CRUS,,,,,
CRUS,,,,,
CRUS,,,,,
CRVS,,,,,
CRVS,,,,,
CRVS,,,,,
CRVS,,,,,
CRVS,,,,,
CRVS,,,,,
CSAN,,,,,
CSAN,,,,,
CSAN,,,,,
CSAN,,,,,
CSAN,,,,,
CSAN,,,,,
CSBR,,,,,
CSBR,,,,,
CSBR,,,,,
CSBR,,,,,
CSBR,,,,,
CSBR,,,,,
CSCO,"1,0907675924599998",1090.7675924599998,"{'2023-02-16': {'gain': 1.09076759, 'date': datetime.date(2023, 2, 13), 'type': 'TP'}}","[{'TP': 0.09, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.3, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.3, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.3, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.3, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.07, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.07, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.2, 'before_earning': 3, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.3, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.3, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.3, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.3, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.3, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.3, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.3, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.3, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.09, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.1, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.09, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.1, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.28, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.28, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.3, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.3, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.26, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.3, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.3, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.26, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.24, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.26, 'before_earning': 3, 'further_day': 3}, {'TP': 0.05, 'note': 0.28, 'before_earning': 3, 'further_day': 3}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.05, 'note': 0.24, 'before_earning': 5, 'further_day': 3}, {'TP': 0.04, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.24, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.26, 'before_earning': 3, 'further_day': 5}, {'TP': 0.05, 'note': 0.28, 'before_earning': 3, 'further_day': 5}, {'TP': 0.04, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.04, 'note': 0.24, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.05, 'note': 0.24, 'before_earning': 5, 'further_day': 5}]","{'trade': 1, 'duree': 3, 'plus': 1, 'yield': 1.09076759}"
CSCO,"1,05571924166",1055.71924166,"{'2023-05-22': {'gain': 1.05571924, 'date': datetime.date(2023, 5, 12), 'type': 'end'}}","[{'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 3}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 3}, {'TP': 0.06, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.06, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.07, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.08, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.09, 'note': 0.22, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.2, 'before_earning': 5, 'further_day': 5}, {'TP': 0.1, 'note': 0.22, 'before_earning': 5, 'further_day': 5}]","{'trade': 1, 'duree': 10, 'plus': 1, 'yield': 1.05571924}"
